,phrase,label,sentiment,subjectivity,language,count
UN-Experte,UN-Experte,ORG,-0.7,0.0,de,1
Rollenbildern,Rollenbildern,ORG,0.7,0.0,de,1
Wasser…,Wasser…,ORG,0.0,0.0,de,1
Feuerwehrleute…,Feuerwehrleute…,ORG,0.0,0.0,de,1
Taifuns,Taifuns,ORG,0.0,0.0,de,1
Cover Snark!,Cover Snark!,ORG,0.0,0.0,de,1
RNK,RNK,ORG,1.0,0.0,de,1
SA Power Networks,SA Power Networks,ORG,-0.6666666666666666,0.0,de,1
TCWS,TCWS,ORG,0.0,0.0,de,1
ISABELA,ISABELA,ORG,-1.0,0.0,de,1
Live Arts,Live Arts,ORG,0.0,0.0,de,1
New York Times Iran,New York Times Iran,ORG,0.0,0.0,de,1
aufDie New York Times,aufDie New York Times,ORG,0.7,0.0,de,1
herausgegebenAP News Japan,herausgegebenAP News Japan,ORG,0.7,0.0,de,1
staatli…,staatli…,ORG,0.0,0.0,de,1
aufgehobenCBS News Japan,aufgehobenCBS News Japan,ORG,0.7,0.0,de,1
Garagenbrand +++ Frankfurt,Garagenbrand +++ Frankfurt,ORG,-1.0,0.0,de,1
Unwetter-Warnung!,Unwetter-Warnung!,ORG,0.0,0.0,de,1
reidenshi,reidenshi,ORG,0.0,0.0,de,1
Lara,Lara,ORG,0.0,0.0,de,1
BOM,BOM,ORG,0.7,0.0,de,1
Todesfall,Todesfall,ORG,0.0,0.0,de,1
Großraum L.A.,Großraum L.A.,ORG,0.0,0.0,de,1
Aftab Pureval,Aftab Pureval,ORG,0.0,0.0,de,1
JD Vance,JD Vance,ORG,0.0,0.0,de,1
Los Angeles,Los Angeles,ORG,0.0,0.0,de,1
Sturm!,Sturm!,ORG,1.0,0.0,de,1
WHO,WHO,ORG,0.0,0.0,de,1
Britannia Industries,Britannia Industries,ORG,0.0,0.0,de,1
UN-Chef,UN-Chef,ORG,-0.7,0.0,de,1
Straße …,Straße …,ORG,0.0,0.0,de,1
Mach…,Mach…,ORG,0.0,0.0,de,1
Canes,Canes,ORG,0.0,0.0,de,1
Syracuse Orange,Syracuse Orange,ORG,-0.7,0.0,de,1
Miami Hurricanes,Miami Hurricanes,ORG,0.0,0.0,de,1
AFC Sunderland,AFC Sunderland,ORG,0.7,0.0,de,1
Institut für Ökologie der Uni Innsbruck,Institut für Ökologie der Uni Innsbruck,ORG,1.0,0.0,de,1
Synergy Grant,Synergy Grant,ORG,1.0,0.0,de,1
Europäischen Forschungsrats  ,Europäischen Forschungsrats  ,ORG,1.0,0.0,de,1
Survival-Spiel Permafrost,Survival-Spiel Permafrost,ORG,1.0,0.0,de,1
BENGALURU,BENGALURU,ORG,0.0,0.0,de,1
India Business News,India Business News,ORG,0.0,0.0,de,1
EDF,EDF,ORG,0.7,0.0,de,1
Sneaker News,Sneaker News,ORG,0.0,0.0,de,1
AVAVAV,AVAVAV,ORG,0.0,0.0,de,1
SA Country Fire Service,SA Country Fire Service,ORG,-0.7,0.0,de,1
Flugeinsatzteams,Flugeinsatzteams,ORG,-0.7,0.0,de,1
US-Sanktionen,US-Sanktionen,ORG,0.0,0.0,de,1
Daily Caller News Foundation,Daily Caller News Foundation,ORG,0.0,0.0,de,1
Gesellschaft…,Gesellschaft…,ORG,0.0,0.0,de,1
University of Melbourne,University of Melbourne,ORG,1.0,0.0,de,1
RNN-basierten,RNN-basierten,ORG,-1.0,0.0,de,1
Zeit für ein CPU Upgrade,Zeit für ein CPU Upgrade,ORG,0.7,0.0,de,1
CPU-Bundle,CPU-Bundle,ORG,0.0,0.0,de,1
Pot…,Pot…,ORG,0.7,0.0,de,1
GM Garrett Turta,GM Garrett Turta,ORG,0.7,0.0,de,1
Historic Hotels,Historic Hotels,ORG,0.85,0.0,de,1
UN-Klimachef,UN-Klimachef,ORG,0.0,0.0,de,1
Zeitstandards,Zeitstandards,ORG,0.0,0.0,de,1
Verkehrsclubs Österreich,Verkehrsclubs Österreich,ORG,-1.0,0.0,de,1
CO2-Einfluss,CO2-Einfluss,ORG,-1.0,0.0,de,1
Sandstorm,Sandstorm,ORG,1.0,0.0,de,1
Sony,Sony,ORG,0.7,0.0,de,1
Live Science-Wissenschaftler,Live Science-Wissenschaftler,ORG,0.0,0.0,de,1
Wildfire Action Accelerator-Versprechen,Wildfire Action Accelerator-Versprechen,ORG,0.0,0.0,de,1
Environmental Defense Fund,Environmental Defense Fund,ORG,0.0,0.0,de,1
Hurricane Relief,Hurricane Relief,ORG,0.0,0.0,de,1
Finnen-Partei,Finnen-Partei,ORG,0.7,0.0,de,1
WKS-Präsident,WKS-Präsident,ORG,0.0,0.0,de,1
Lawine lostrat,Lawine lostrat,ORG,-1.0,0.0,de,1
ÖVP,ÖVP,ORG,-1.0,0.0,de,1
Zentrum der Kritik,Zentrum der Kritik,ORG,-1.0,0.0,de,1
Cavalry,Cavalry,ORG,0.0,0.0,de,1
Fisch ahoi!,Fisch ahoi!,ORG,0.0,0.0,de,1
Frage-und-Antwort-Runde,Frage-und-Antwort-Runde,ORG,0.0,0.0,de,1
Statistik Austria,Statistik Austria,ORG,-1.0,0.0,de,1
Sunset Fire Burn Scars,Sunset Fire Burn Scars,ORG,0.0,0.0,de,1
BOGOTA,BOGOTA,ORG,-0.6,0.0,de,1
Chromium,Chromium,ORG,0.0,0.0,de,1
Washington,Washington,ORG,1.0,0.0,de,1
New York Times-Rudelfeuer,New York Times-Rudelfeuer,ORG,-0.15000000000000002,0.0,de,1
B…,B…,ORG,0.7,0.0,de,1
Vor…,Vor…,ORG,0.0,0.0,de,1
CILACAP,CILACAP,ORG,-0.7,0.0,de,1
ViX.,ViX.,ORG,0.0,0.0,de,1
C…,C…,ORG,0.0,0.0,de,1
County Board of Supervisors,County Board of Supervisors,ORG,0.0,0.0,de,1
Not…,Not…,ORG,-0.5666666666666667,0.0,de,1
Bundesbank,Bundesbank,ORG,-1.0,0.0,de,1
Pella Sietas,Pella Sietas,ORG,-0.7,0.0,de,1
KI Forschern,KI Forschern,ORG,0.0,0.0,de,1
ÖFB-Team,ÖFB-Team,ORG,0.0,0.0,de,1
Python …,Python …,ORG,0.0,0.0,de,1
Firefox-ESR,Firefox-ESR,ORG,0.0,0.0,de,1
SEZ,SEZ,ORG,1.0,0.0,de,1
LNG,LNG,ORG,0.0,0.0,de,1
Wetterkorrespondent von FOX,Wetterkorrespondent von FOX,ORG,0.7,0.0,de,1
Camps,Camps,ORG,0.0,0.0,de,1
Airbnb,Airbnb,ORG,0.0,0.0,de,1
Weggeklatscht!,Weggeklatscht!,ORG,0.0,0.0,de,1
iPhone Air,iPhone Air,ORG,0.0,0.0,de,1
Cavalry FC,Cavalry FC,ORG,-1.0,0.0,de,1
Atletico Ottawa,Atletico Ottawa,ORG,-1.0,0.0,de,1
OCHA,OCHA,ORG,0.6999999999999998,0.0,de,1
UN-Hilfskoordinierungsbüro,UN-Hilfskoordinierungsbüro,ORG,0.6999999999999998,0.0,de,1
Taifuns Fung-wong,Taifuns Fung-wong,ORG,0.35,0.0,de,1
Internationale Energieagentur,Internationale Energieagentur,ORG,0.0,0.0,de,1
Taiwan,Taiwan,ORG,0.35,0.0,de,1
Montreal Roses,Montreal Roses,ORG,1.0,0.0,de,1
Montreal,Montreal,ORG,0.0,0.0,de,1
Herbstfrost,Herbstfrost,ORG,0.0,0.0,de,1
Polizei …,Polizei …,ORG,0.0,0.0,de,1
Sandstorm Yellow Metallic,Sandstorm Yellow Metallic,ORG,0.0,0.0,de,1
Bundestag,Bundestag,ORG,0.0,0.0,de,1
N.L.,N.L.,ORG,0.0,0.0,de,1
Crop-Top-Saison,Crop-Top-Saison,ORG,0.0,0.0,de,1
NHS,NHS,ORG,0.7,0.0,de,1
Kiss,Kiss,ORG,0.0,0.0,de,1
VCÖ,VCÖ,ORG,0.0,0.0,de,1
Verkehrsclub Österreich,Verkehrsclub Österreich,ORG,0.0,0.0,de,1
Inger Andersen,Inger Andersen,ORG,0.0,0.0,de,1
UNEP,UNEP,ORG,0.0,0.0,de,1
Washington Free Beacon,Washington Free Beacon,ORG,0.0,0.0,de,1
Slumres…,Slumres…,ORG,0.0,0.0,de,1
UN-Weltkongress,UN-Weltkongress,ORG,-1.0,0.0,de,1
Ne…,Ne…,ORG,1.0,0.0,de,1
vo…,vo…,ORG,0.7,0.0,de,1
Newsom,Newsom,ORG,0.0,0.0,de,1
UN…,UN…,ORG,0.0,0.0,de,1
Silvermoon City…,Silvermoon City…,ORG,0.0,0.0,de,1
FUNKTIONEN,FUNKTIONEN,ORG,0.0,0.0,de,1
US-Wetterwarnung,US-Wetterwarnung,ORG,0.0,0.0,de,1
Morris County Medical Examiner,Morris County Medical Examiner,ORG,0.0,0.0,de,1
Sunderland,Sunderland,ORG,0.0,0.0,de,1
Flugha…,Flugha…,ORG,0.0,0.0,de,1
National Hurricane Center,National Hurricane Center,ORG,0.0,0.0,de,1
Baarish Dilli se chori hui hai“,Baarish Dilli se chori hui hai“,ORG,0.0,0.0,de,1
UT-Team,UT-Team,ORG,0.0,0.0,de,1
ICE-Zugführer,ICE-Zugführer,ORG,0.15000000000000002,0.0,de,1
Donnerstag…,Donnerstag…,ORG,0.0,0.0,de,1
Chemie- und Stahlmanager,Chemie- und Stahlmanager,ORG,-1.0,0.0,de,1
Fu…,Fu…,ORG,0.0,0.0,de,1
UNOCHA,UNOCHA,ORG,0.0,0.0,de,1
Liste …,Liste …,ORG,0.0,0.0,de,1
Atomtest-Moratorium,Atomtest-Moratorium,ORG,0.0,0.0,de,1
FDNY-,FDNY-,ORG,0.7,0.0,de,1
Bharatiya Janata Party,Bharatiya Janata Party,ORG,-0.85,0.0,de,1
zw…,zw…,ORG,0.0,0.0,de,1
HPE,HPE,ORG,0.7,0.0,de,1
Bundesgartenschau,Bundesgartenschau,ORG,0.0,0.0,de,1
Wasserabf…,Wasserabf…,ORG,0.0,0.0,de,1
AEMET!,AEMET!,ORG,0.0,0.0,de,1
ICH…,ICH…,ORG,0.0,0.0,de,1
Australian Workers' Union,Australian Workers' Union,ORG,0.0,0.0,de,1
NYPD-Einsatzkräfte,NYPD-Einsatzkräfte,ORG,0.7,0.0,de,1
FTSE,FTSE,ORG,0.0,0.0,de,1
News Wrap,News Wrap,ORG,0.0,0.0,de,1
Irish Times,Irish Times,ORG,0.0,0.0,de,1
Sudan …,Sudan …,ORG,0.0,0.0,de,1
RSF,RSF,ORG,0.0,0.0,de,1
Zeit-Online-Interview,Zeit-Online-Interview,ORG,0.7,0.0,de,1
DEBATTENRUNDSCHAU,DEBATTENRUNDSCHAU,ORG,0.0,0.0,de,1
Die Waldbrandsaison,Die Waldbrandsaison,ORG,0.0,0.0,de,1
Wählern,Wählern,ORG,0.0,0.0,de,1
Pacific Palisades,Pacific Palisades,ORG,1.0,0.0,de,1
Tsunami Lissabon,Tsunami Lissabon,ORG,0.0,0.0,de,1
SHI,SHI,ORG,1.0,0.0,de,1
Schützen,Schützen,ORG,0.7,0.0,de,1
San-Andreas-Verwerfung,San-Andreas-Verwerfung,ORG,0.0,0.0,de,1
Co…,Co…,ORG,1.0,0.0,de,1
S-70i Firehawk-Feuerlöschhubschrauber,S-70i Firehawk-Feuerlöschhubschrauber,ORG,0.0,0.0,de,1
S-70i Firehawks,S-70i Firehawks,ORG,0.0,0.0,de,1
Al…,Al…,ORG,0.0,0.0,de,1
Jamaikas Regierung,Jamaikas Regierung,ORG,-0.7,0.0,de,1
The Offspring,The Offspring,ORG,0.0,0.0,de,1
Wind…,Wind…,ORG,0.0,0.0,de,1
Schwarz Group,Schwarz Group,ORG,0.7,0.0,de,1
Grünen,Grünen,ORG,0.0,0.0,de,1
bayerische Innenministerium,bayerische Innenministerium,ORG,0.0,0.0,de,1
WGNO,WGNO,ORG,0.7,0.0,de,1
NEW ORLEANS,NEW ORLEANS,ORG,0.7,0.0,de,1
Lidl,Lidl,ORG,0.7,0.0,de,1
Schwarz Gruppe,Schwarz Gruppe,ORG,0.7,0.0,de,1
DFL,DFL,ORG,0.7,0.0,de,1
Dyn,Dyn,ORG,0.7,0.0,de,1
US-Hurrikanzentrums NHC,US-Hurrikanzentrums NHC,ORG,0.0,0.0,de,1
SNAP-Vorteile,SNAP-Vorteile,ORG,0.0,0.0,de,1
Rote Kreuz rech…,Rote Kreuz rech…,ORG,0.0,0.0,de,1
TRC,TRC,ORG,0.0,0.0,de,1
FSW,FSW,ORG,0.0,0.0,de,1
Fonds Soziales Wien,Fonds Soziales Wien,ORG,0.0,0.0,de,1
Minister Sirsa,Minister Sirsa,ORG,0.0,0.0,de,1
The Guardian Film- und Modestars,The Guardian Film- und Modestars,ORG,0.7,0.0,de,1
NSF,NSF,ORG,0.0,0.0,de,1
NSF ASCEND Engine,NSF ASCEND Engine,ORG,0.7,0.0,de,1
Innosphere,Innosphere,ORG,0.7,0.0,de,1
BILD-Reporter,BILD-Reporter,ORG,0.0,0.0,de,1
HPC-Roadmap,HPC-Roadmap,ORG,0.0,0.0,de,1
Anti-Frost-Mittel,Anti-Frost-Mittel,ORG,0.0,0.0,de,1
Jamaika-Hurrikan,Jamaika-Hurrikan,ORG,0.0,0.0,de,1
Architektur & Design…,Architektur & Design…,ORG,-0.7,0.0,de,1
Top End,Top End,ORG,1.0,0.0,de,1
Rote Kreuz,Rote Kreuz,ORG,-0.7,0.0,de,1
"target=""_blank","target=""_blank",ORG,0.0,0.0,de,1
DPR,DPR,ORG,-1.0,0.0,de,1
Sturm …,Sturm …,ORG,0.0,0.0,de,1
DW,DW,ORG,0.0,0.0,de,1
Wildfire Prevention Grants,Wildfire Prevention Grants,ORG,0.7,0.0,de,1
WINNIPEG,WINNIPEG,ORG,0.7,0.0,de,1
israelischen Armee,israelischen Armee,ORG,0.0,0.0,de,1
IDF,IDF,ORG,0.0,0.0,de,1
Regional Disaster Management Agency,Regional Disaster Management Agency,ORG,0.0,0.0,de,1
Dublin,Dublin,ORG,0.0,0.0,de,1
Typhoon,Typhoon,ORG,0.0,0.0,de,1
hi…,hi…,ORG,-0.7,0.0,de,1
Florida,Florida,ORG,-1.0,0.0,de,1
Porsche,Porsche,ORG,0.0,0.0,de,1
BBC Fa,BBC Fa,ORG,0.0,0.0,de,1
EU-Klimaziel,EU-Klimaziel,ORG,0.0,0.0,de,1
Consumer Reports,Consumer Reports,ORG,0.0,0.0,de,1
The Gathering,The Gathering,ORG,0.0,0.0,de,1
Fed-Vorsitzenden…,Fed-Vorsitzenden…,ORG,0.0,0.0,de,1
Federal Emergency Management Assistance,Federal Emergency Management Assistance,ORG,-0.7,0.0,de,1
Jammu & Kashmir,Jammu & Kashmir,ORG,0.0,0.0,de,1
European-Mediterranean Seismological Center,European-Mediterranean Seismological Center,ORG,0.0,0.0,de,1
Königsberg-Hollenstein Skilifte GmbH,Königsberg-Hollenstein Skilifte GmbH,ORG,0.0,0.0,de,1
Bewohner Nordafghanistans,Bewohner Nordafghanistans,ORG,-1.0,0.0,de,1
TANGI,TANGI,ORG,-1.0,0.0,de,1
UN-Teams,UN-Teams,ORG,0.0,0.0,de,1
Dreamers…,Dreamers…,ORG,0.0,0.0,de,1
UNWIEDERERKENNBAR,UNWIEDERERKENNBAR,ORG,0.0,0.0,de,1
NOAA/CIRA,NOAA/CIRA,ORG,0.0,0.0,de,1
Fischfabrik der Stadt,Fischfabrik der Stadt,ORG,0.0,0.0,de,1
Afghanistans,Afghanistans,ORG,0.7,0.0,de,1
AfghanistanThe New York Times,AfghanistanThe New York Times,ORG,0.7,0.0,de,1
NordafghanistanVatican News,NordafghanistanVatican News,ORG,0.7,0.0,de,1
Skeptical Science für Woche Nr.,Skeptical Science für Woche Nr.,ORG,0.0,0.0,de,1
Worcester Polytechnic Institute,Worcester Polytechnic Institute,ORG,-0.85,0.0,de,1
Nebelmaschine,Nebelmaschine,ORG,-0.85,0.0,de,1
Tech-Universität,Tech-Universität,ORG,0.0,0.0,de,1
KI-System,KI-System,ORG,0.0,0.0,de,1
Symposium,Symposium,ORG,0.0,0.0,de,1
Büros …,Büros …,ORG,0.0,0.0,de,1
del…,del…,ORG,0.0,0.0,de,1
MS …,MS …,ORG,0.0,0.0,de,1
Newsmax,Newsmax,ORG,0.0,0.0,de,1
CNN-Gremium,CNN-Gremium,ORG,-1.0,0.0,de,1
ETH Zürich,ETH Zürich,ORG,1.0,0.0,de,1
Vrije Universiteit Brussel,Vrije Universiteit Brussel,ORG,1.0,0.0,de,1
H264-NSBC,H264-NSBC,ORG,0.0,0.0,de,1
WEB-DL,WEB-DL,ORG,0.0,0.0,de,1
EMSC,EMSC,ORG,0.0,0.0,de,1
Valencia,Valencia,ORG,0.0,0.0,de,1
deutschen Bergsteigern,deutschen Bergsteigern,ORG,0.0,0.0,de,1
Col CK Nayudu Trophy …,Col CK Nayudu Trophy …,ORG,0.0,0.0,de,1
RegenfällenBBC,RegenfällenBBC,ORG,-0.7,0.0,de,1
KABUL,KABUL,ORG,-1.0,0.0,de,1
d…,d…,ORG,0.0,0.0,de,1
GMDA,GMDA,ORG,0.0,0.0,de,1
AUKH,AUKH,ORG,0.0,0.0,de,1
steigtThe New York Times,steigtThe New York Times,ORG,-1.0,0.0,de,1
erreichenBBC-Gemeinschaften,erreichenBBC-Gemeinschaften,ORG,-1.0,0.0,de,1
Die Lawine,Die Lawine,ORG,-1.0,0.0,de,1
HimalayaBBC Lawine,HimalayaBBC Lawine,ORG,0.0,0.0,de,1
Samstagnachmi…,Samstagnachmi…,ORG,0.0,0.0,de,1
Zu…,Zu…,ORG,0.0,0.0,de,1
MUSTANG,MUSTANG,ORG,-1.0,0.0,de,1
Polizeibehörde…,Polizeibehörde…,ORG,0.0,0.0,de,1
IIT,IIT,ORG,0.0,0.0,de,1
Silberjod,Silberjod,ORG,0.0,0.0,de,1
Irland,Irland,ORG,0.0,0.0,de,1
CHITWAN,CHITWAN,ORG,-0.7,0.0,de,1
IIT Kanpur,IIT Kanpur,ORG,0.0,0.0,de,1
Taliban-Regime,Taliban-Regime,ORG,0.0,0.0,de,1
Haitis Regierung,Haitis Regierung,ORG,0.0,0.0,de,1
November …,November …,ORG,0.0,0.0,de,1
Alberta,Alberta,ORG,0.0,0.0,de,1
PowerWood Canada Corp,PowerWood Canada Corp,ORG,0.0,0.0,de,1
AfghanistanBBC,AfghanistanBBC,ORG,-0.15000000000000002,0.0,de,1
ANSA,ANSA,ORG,0.0,0.0,de,1
PS Vita,PS Vita,ORG,0.0,0.0,de,1
AJP,AJP,ORG,0.0,0.0,de,1
Aam Janata Party,Aam Janata Party,ORG,0.0,0.0,de,1
Politische Partei,Politische Partei,ORG,0.0,0.0,de,1
Windschutzscheibe,Windschutzscheibe,ORG,0.0,0.0,de,1
DODOMA,DODOMA,ORG,0.0,0.0,de,1
Volcano Post,Volcano Post,ORG,0.0,0.0,de,1
nepalesischen Polizei,nepalesischen Polizei,ORG,0.7,0.0,de,1
r…,r…,ORG,0.0,0.0,de,1
Afghanistans Blaue Moschee,Afghanistans Blaue Moschee,ORG,-0.7,0.0,de,1
Zentral-Pennsylvania,Zentral-Pennsylvania,ORG,0.0,0.0,de,1
